ENTREZID	SYMBOL	GOALL	ONTOLOGYALL	GOTERM
10664	CTCF	GO:0019438	BP	aromatic compound biosynthetic process
10664	CTCF	GO:0019538	BP	protein metabolic process
10664	CTCF	GO:0022402	BP	cell cycle process
10664	CTCF	GO:0022607	BP	cellular component assembly
10664	CTCF	GO:0031056	BP	regulation of histone modification
10664	CTCF	GO:0031060	BP	regulation of histone methylation
10664	CTCF	GO:0031323	BP	regulation of cellular metabolic process
10664	CTCF	GO:0031324	BP	negative regulation of cellular metabolic process
10664	CTCF	GO:0031325	BP	positive regulation of cellular metabolic process
10664	CTCF	GO:0031326	BP	regulation of cellular biosynthetic process
10664	CTCF	GO:0031327	BP	negative regulation of cellular biosynthetic process
10664	CTCF	GO:0031328	BP	positive regulation of cellular biosynthetic process
10664	CTCF	GO:0031399	BP	regulation of protein modification process
10664	CTCF	GO:0031497	BP	chromatin assembly
10664	CTCF	GO:0032259	BP	methylation
10664	CTCF	GO:0032268	BP	regulation of cellular protein metabolic process
10664	CTCF	GO:0032774	BP	RNA biosynthetic process
10664	CTCF	GO:0033036	BP	macromolecule localization
10664	CTCF	GO:0033043	BP	regulation of organelle organization
10664	CTCF	GO:0033044	BP	regulation of chromosome organization
10664	CTCF	GO:0033045	BP	regulation of sister chromatid segregation
10664	CTCF	GO:0033365	BP	protein localization to organelle
10664	CTCF	GO:0034502	BP	protein localization to chromosome
10664	CTCF	GO:0034613	BP	cellular protein localization
10664	CTCF	GO:0034641	BP	cellular nitrogen compound metabolic process
10664	CTCF	GO:0034645	BP	cellular macromolecule biosynthetic process
10664	CTCF	GO:0034654	BP	nucleobase-containing compound biosynthetic process
10664	CTCF	GO:0034728	BP	nucleosome organization
10664	CTCF	GO:0035065	BP	regulation of histone acetylation
10664	CTCF	GO:0036211	BP	protein modification process
10664	CTCF	GO:0040029	BP	"regulation of gene expression, epigenetic"
10664	CTCF	GO:0040030	BP	"regulation of molecular function, epigenetic"
10664	CTCF	GO:0043170	BP	macromolecule metabolic process
10664	CTCF	GO:0043412	BP	macromolecule modification
10664	CTCF	GO:0043414	BP	macromolecule methylation
10664	CTCF	GO:0043543	BP	protein acylation
10664	CTCF	GO:0043933	BP	macromolecular complex subunit organization
10664	CTCF	GO:0044085	BP	cellular component biogenesis
10664	CTCF	GO:0044237	BP	cellular metabolic process
10664	CTCF	GO:0044238	BP	primary metabolic process
10664	CTCF	GO:0044249	BP	cellular biosynthetic process
10664	CTCF	GO:0044260	BP	cellular macromolecule metabolic process
10664	CTCF	GO:0044267	BP	cellular protein metabolic process
10664	CTCF	GO:0044271	BP	cellular nitrogen compound biosynthetic process
10664	CTCF	GO:0044699	BP	single-organism process
10664	CTCF	GO:0044728	BP	DNA methylation or demethylation
10664	CTCF	GO:0044763	BP	single-organism cellular process
10664	CTCF	GO:0045892	BP	"negative regulation of transcription, DNA-templated"
10664	CTCF	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
10664	CTCF	GO:0045934	BP	negative regulation of nucleobase-containing compound metabolic process
10664	CTCF	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
10664	CTCF	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
10664	CTCF	GO:0046483	BP	heterocycle metabolic process
10664	CTCF	GO:0048518	BP	positive regulation of biological process
10664	CTCF	GO:0048519	BP	negative regulation of biological process
10664	CTCF	GO:0048522	BP	positive regulation of cellular process
10664	CTCF	GO:0048523	BP	negative regulation of cellular process
10664	CTCF	GO:0050789	BP	regulation of biological process
10664	CTCF	GO:0050794	BP	regulation of cellular process
10664	CTCF	GO:0051128	BP	regulation of cellular component organization
10664	CTCF	GO:0051171	BP	regulation of nitrogen compound metabolic process
10664	CTCF	GO:0051172	BP	negative regulation of nitrogen compound metabolic process
10664	CTCF	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
10664	CTCF	GO:0051179	BP	localization
10664	CTCF	GO:0051246	BP	regulation of protein metabolic process
10664	CTCF	GO:0051252	BP	regulation of RNA metabolic process
10664	CTCF	GO:0051253	BP	negative regulation of RNA metabolic process
10664	CTCF	GO:0051254	BP	positive regulation of RNA metabolic process
10664	CTCF	GO:0051276	BP	chromosome organization
10664	CTCF	GO:0051641	BP	cellular localization
10664	CTCF	GO:0051726	BP	regulation of cell cycle
10664	CTCF	GO:0051983	BP	regulation of chromosome segregation
10664	CTCF	GO:0060255	BP	regulation of macromolecule metabolic process
10664	CTCF	GO:0065007	BP	biological regulation
10664	CTCF	GO:0065009	BP	regulation of molecular function
10664	CTCF	GO:0070601	BP	centromeric sister chromatid cohesion
10664	CTCF	GO:0070602	BP	regulation of centromeric sister chromatid cohesion
10664	CTCF	GO:0070727	BP	cellular macromolecule localization
10664	CTCF	GO:0071103	BP	DNA conformation change
10664	CTCF	GO:0071459	BP	"protein localization to chromosome, centromeric region"
10664	CTCF	GO:0071514	BP	genetic imprinting
10664	CTCF	GO:0071704	BP	organic substance metabolic process
10664	CTCF	GO:0071824	BP	protein-DNA complex subunit organization
10664	CTCF	GO:0071840	BP	cellular component organization or biogenesis
10664	CTCF	GO:0080090	BP	regulation of primary metabolic process
10664	CTCF	GO:0090304	BP	nucleic acid metabolic process
10664	CTCF	GO:0097659	BP	nucleic acid-templated transcription
10664	CTCF	GO:0098813	BP	nuclear chromosome segregation
10664	CTCF	GO:1901360	BP	organic cyclic compound metabolic process
10664	CTCF	GO:1901362	BP	organic cyclic compound biosynthetic process
10664	CTCF	GO:1901576	BP	organic substance biosynthetic process
10664	CTCF	GO:1901983	BP	regulation of protein acetylation
10664	CTCF	GO:1902275	BP	regulation of chromatin organization
10664	CTCF	GO:1902589	BP	single-organism organelle organization
10664	CTCF	GO:1902679	BP	negative regulation of RNA biosynthetic process
10664	CTCF	GO:1902680	BP	positive regulation of RNA biosynthetic process
10664	CTCF	GO:1903506	BP	regulation of nucleic acid-templated transcription
10664	CTCF	GO:1903507	BP	negative regulation of nucleic acid-templated transcription
10664	CTCF	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
10664	CTCF	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
10664	CTCF	GO:2000113	BP	negative regulation of cellular macromolecule biosynthetic process
10664	CTCF	GO:2000756	BP	regulation of peptidyl-lysine acetylation
10664	CTCF	GO:2001141	BP	regulation of RNA biosynthetic process
147912	SIX5	GO:0000003	BP	reproduction
147912	SIX5	GO:0001654	BP	eye development
147912	SIX5	GO:0002088	BP	lens development in camera-type eye
147912	SIX5	GO:0003006	BP	developmental process involved in reproduction
147912	SIX5	GO:0006139	BP	nucleobase-containing compound metabolic process
147912	SIX5	GO:0006351	BP	"transcription, DNA-templated"
147912	SIX5	GO:0006355	BP	"regulation of transcription, DNA-templated"
147912	SIX5	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
147912	SIX5	GO:0006366	BP	transcription from RNA polymerase II promoter
147912	SIX5	GO:0006725	BP	cellular aromatic compound metabolic process
147912	SIX5	GO:0006807	BP	nitrogen compound metabolic process
147912	SIX5	GO:0007275	BP	multicellular organism development
147912	SIX5	GO:0007276	BP	gamete generation
147912	SIX5	GO:0007281	BP	germ cell development
147912	SIX5	GO:0007283	BP	spermatogenesis
147912	SIX5	GO:0007286	BP	spermatid development
147912	SIX5	GO:0007423	BP	sensory organ development
147912	SIX5	GO:0008150	BP	biological_process
147912	SIX5	GO:0008152	BP	metabolic process
147912	SIX5	GO:0008283	BP	cell proliferation
147912	SIX5	GO:0008285	BP	negative regulation of cell proliferation
147912	SIX5	GO:0009058	BP	biosynthetic process
147912	SIX5	GO:0009059	BP	macromolecule biosynthetic process
147912	SIX5	GO:0009889	BP	regulation of biosynthetic process
147912	SIX5	GO:0009890	BP	negative regulation of biosynthetic process
147912	SIX5	GO:0009891	BP	positive regulation of biosynthetic process
147912	SIX5	GO:0009892	BP	negative regulation of metabolic process
147912	SIX5	GO:0009893	BP	positive regulation of metabolic process
147912	SIX5	GO:0009987	BP	cellular process
147912	SIX5	GO:0010467	BP	gene expression
147912	SIX5	GO:0010468	BP	regulation of gene expression
147912	SIX5	GO:0010556	BP	regulation of macromolecule biosynthetic process
147912	SIX5	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
147912	SIX5	GO:0010558	BP	negative regulation of macromolecule biosynthetic process
147912	SIX5	GO:0010604	BP	positive regulation of macromolecule metabolic process
147912	SIX5	GO:0010605	BP	negative regulation of macromolecule metabolic process
147912	SIX5	GO:0010628	BP	positive regulation of gene expression
147912	SIX5	GO:0010629	BP	negative regulation of gene expression
147912	SIX5	GO:0014841	BP	skeletal muscle satellite cell proliferation
147912	SIX5	GO:0014842	BP	regulation of skeletal muscle satellite cell proliferation
147912	SIX5	GO:0014855	BP	striated muscle cell proliferation
147912	SIX5	GO:0014856	BP	skeletal muscle cell proliferation
147912	SIX5	GO:0014857	BP	regulation of skeletal muscle cell proliferation
147912	SIX5	GO:0014859	BP	negative regulation of skeletal muscle cell proliferation
147912	SIX5	GO:0016070	BP	RNA metabolic process
147912	SIX5	GO:0018130	BP	heterocycle biosynthetic process
147912	SIX5	GO:0019219	BP	regulation of nucleobase-containing compound metabolic process
147912	SIX5	GO:0019222	BP	regulation of metabolic process
147912	SIX5	GO:0019438	BP	aromatic compound biosynthetic process
147912	SIX5	GO:0019953	BP	sexual reproduction
147912	SIX5	GO:0022412	BP	cellular process involved in reproduction in multicellular organism
147912	SIX5	GO:0022414	BP	reproductive process
147912	SIX5	GO:0030154	BP	cell differentiation
147912	SIX5	GO:0031323	BP	regulation of cellular metabolic process
147912	SIX5	GO:0031324	BP	negative regulation of cellular metabolic process
147912	SIX5	GO:0031325	BP	positive regulation of cellular metabolic process
147912	SIX5	GO:0031326	BP	regulation of cellular biosynthetic process
147912	SIX5	GO:0031327	BP	negative regulation of cellular biosynthetic process
147912	SIX5	GO:0031328	BP	positive regulation of cellular biosynthetic process
147912	SIX5	GO:0032501	BP	multicellular organismal process
147912	SIX5	GO:0032502	BP	developmental process
147912	SIX5	GO:0032504	BP	multicellular organism reproduction
147912	SIX5	GO:0032774	BP	RNA biosynthetic process
147912	SIX5	GO:0033002	BP	muscle cell proliferation
147912	SIX5	GO:0034641	BP	cellular nitrogen compound metabolic process
147912	SIX5	GO:0034645	BP	cellular macromolecule biosynthetic process
147912	SIX5	GO:0034654	BP	nucleobase-containing compound biosynthetic process
147912	SIX5	GO:0042127	BP	regulation of cell proliferation
147912	SIX5	GO:0043010	BP	camera-type eye development
147912	SIX5	GO:0043170	BP	macromolecule metabolic process
147912	SIX5	GO:0044237	BP	cellular metabolic process
147912	SIX5	GO:0044238	BP	primary metabolic process
147912	SIX5	GO:0044249	BP	cellular biosynthetic process
147912	SIX5	GO:0044260	BP	cellular macromolecule metabolic process
147912	SIX5	GO:0044271	BP	cellular nitrogen compound biosynthetic process
147912	SIX5	GO:0044699	BP	single-organism process
147912	SIX5	GO:0044702	BP	single organism reproductive process
147912	SIX5	GO:0044703	BP	multi-organism reproductive process
147912	SIX5	GO:0044707	BP	single-multicellular organism process
147912	SIX5	GO:0044763	BP	single-organism cellular process
147912	SIX5	GO:0044767	BP	single-organism developmental process
147912	SIX5	GO:0045892	BP	"negative regulation of transcription, DNA-templated"
147912	SIX5	GO:0045893	BP	"positive regulation of transcription, DNA-templated"
147912	SIX5	GO:0045934	BP	negative regulation of nucleobase-containing compound metabolic process
147912	SIX5	GO:0045935	BP	positive regulation of nucleobase-containing compound metabolic process
147912	SIX5	GO:0045944	BP	positive regulation of transcription from RNA polymerase II promoter
147912	SIX5	GO:0046483	BP	heterocycle metabolic process
147912	SIX5	GO:0048232	BP	male gamete generation
147912	SIX5	GO:0048468	BP	cell development
147912	SIX5	GO:0048513	BP	animal organ development
147912	SIX5	GO:0048515	BP	spermatid differentiation
147912	SIX5	GO:0048518	BP	positive regulation of biological process
147912	SIX5	GO:0048519	BP	negative regulation of biological process
147912	SIX5	GO:0048522	BP	positive regulation of cellular process
147912	SIX5	GO:0048523	BP	negative regulation of cellular process
147912	SIX5	GO:0048609	BP	multicellular organismal reproductive process
147912	SIX5	GO:0048731	BP	system development
147912	SIX5	GO:0048856	BP	anatomical structure development
147912	SIX5	GO:0048869	BP	cellular developmental process
147912	SIX5	GO:0050789	BP	regulation of biological process
147912	SIX5	GO:0050794	BP	regulation of cellular process
147912	SIX5	GO:0051171	BP	regulation of nitrogen compound metabolic process
147912	SIX5	GO:0051172	BP	negative regulation of nitrogen compound metabolic process
147912	SIX5	GO:0051173	BP	positive regulation of nitrogen compound metabolic process
147912	SIX5	GO:0051252	BP	regulation of RNA metabolic process
147912	SIX5	GO:0051253	BP	negative regulation of RNA metabolic process
147912	SIX5	GO:0051254	BP	positive regulation of RNA metabolic process
147912	SIX5	GO:0051704	BP	multi-organism process
147912	SIX5	GO:0060255	BP	regulation of macromolecule metabolic process
147912	SIX5	GO:0065007	BP	biological regulation
147912	SIX5	GO:0071704	BP	organic substance metabolic process
147912	SIX5	GO:0080090	BP	regulation of primary metabolic process
147912	SIX5	GO:0090304	BP	nucleic acid metabolic process
147912	SIX5	GO:0097659	BP	nucleic acid-templated transcription
147912	SIX5	GO:1901360	BP	organic cyclic compound metabolic process
147912	SIX5	GO:1901362	BP	organic cyclic compound biosynthetic process
147912	SIX5	GO:1901576	BP	organic substance biosynthetic process
147912	SIX5	GO:1902679	BP	negative regulation of RNA biosynthetic process
147912	SIX5	GO:1902680	BP	positive regulation of RNA biosynthetic process
147912	SIX5	GO:1902723	BP	negative regulation of skeletal muscle satellite cell proliferation
147912	SIX5	GO:1903506	BP	regulation of nucleic acid-templated transcription
147912	SIX5	GO:1903507	BP	negative regulation of nucleic acid-templated transcription
147912	SIX5	GO:1903508	BP	positive regulation of nucleic acid-templated transcription
147912	SIX5	GO:2000112	BP	regulation of cellular macromolecule biosynthetic process
147912	SIX5	GO:2000113	BP	negative regulation of cellular macromolecule biosynthetic process
147912	SIX5	GO:2001141	BP	regulation of RNA biosynthetic process
1874	E2F4	GO:0000075	BP	cell cycle checkpoint
1874	E2F4	GO:0000077	BP	DNA damage checkpoint
1874	E2F4	GO:0000082	BP	G1/S transition of mitotic cell cycle
1874	E2F4	GO:0000083	BP	regulation of transcription involved in G1/S transition of mitotic cell cycle
1874	E2F4	GO:0000278	BP	mitotic cell cycle
1874	E2F4	GO:0002064	BP	epithelial cell development
1874	E2F4	GO:0003008	BP	system process
1874	E2F4	GO:0003013	BP	circulatory system process
1874	E2F4	GO:0006139	BP	nucleobase-containing compound metabolic process
1874	E2F4	GO:0006351	BP	"transcription, DNA-templated"
1874	E2F4	GO:0006355	BP	"regulation of transcription, DNA-templated"
1874	E2F4	GO:0006357	BP	regulation of transcription from RNA polymerase II promoter
1874	E2F4	GO:0006366	BP	transcription from RNA polymerase II promoter
1874	E2F4	GO:0006725	BP	cellular aromatic compound metabolic process
1874	E2F4	GO:0006807	BP	nitrogen compound metabolic process
1874	E2F4	GO:0006884	BP	cell volume homeostasis
1874	E2F4	GO:0006950	BP	response to stress
1874	E2F4	GO:0006974	BP	cellular response to DNA damage stimulus
1874	E2F4	GO:0006977	BP	"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
1874	E2F4	GO:0006996	BP	organelle organization
1874	E2F4	GO:0007017	BP	microtubule-based process
1874	E2F4	GO:0007049	BP	cell cycle
1874	E2F4	GO:0007050	BP	cell cycle arrest
1874	E2F4	GO:0007093	BP	mitotic cell cycle checkpoint
1874	E2F4	GO:0007154	BP	cell communication
1874	E2F4	GO:0007165	BP	signal transduction
1874	E2F4	GO:0007275	BP	multicellular organism development
1874	E2F4	GO:0007346	BP	regulation of mitotic cell cycle
1874	E2F4	GO:0008015	BP	blood circulation
1874	E2F4	GO:0008150	BP	biological_process
1874	E2F4	GO:0008152	BP	metabolic process
1874	E2F4	GO:0008283	BP	cell proliferation
1874	E2F4	GO:0008361	BP	regulation of cell size
1874	E2F4	GO:0009058	BP	biosynthetic process
1874	E2F4	GO:0009059	BP	macromolecule biosynthetic process
1874	E2F4	GO:0009653	BP	anatomical structure morphogenesis
1874	E2F4	GO:0009887	BP	animal organ morphogenesis
1874	E2F4	GO:0009888	BP	tissue development
1874	E2F4	GO:0009889	BP	regulation of biosynthetic process
1874	E2F4	GO:0009891	BP	positive regulation of biosynthetic process
1874	E2F4	GO:0009893	BP	positive regulation of metabolic process
1874	E2F4	GO:0009987	BP	cellular process
1874	E2F4	GO:0010467	BP	gene expression
1874	E2F4	GO:0010468	BP	regulation of gene expression
1874	E2F4	GO:0010556	BP	regulation of macromolecule biosynthetic process
1874	E2F4	GO:0010557	BP	positive regulation of macromolecule biosynthetic process
